Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-02-05T05:00:00.000Z,405.6335909812,406.4897635324,390.580631335,391.9246520996,66289200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-06T05:00:00.000Z,397.4002746193,400.0086538664,391.1779842848,399.361541748,53515300,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-09T05:00:00.000Z,403.0550898098,413.0505856348,399.0927243378,411.7662963867,45480500,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-10T05:00:00.000Z,417.7595973019,421.8015947397,410.8702943432,411.4377441406,44857900,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-11T05:00:00.000Z,414.3348470779,414.6136044748,399.2321207098,402.5772094727,42491000,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-12T05:00:00.000Z,403.2044042097,404.3990960788,396.2454045853,400.0584106445,40802400,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-13T05:00:00.000Z,402.656868863,403.7420326638,396.2852191821,399.5407409668,34091600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-17T05:00:00.000Z,397.4500470509,398.7442713079,392.7808378797,395.1004943848,32078800,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-18T05:00:00.000Z,396.3648852084,400.775237397,394.5629123208,397.8283691406,23223400,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-19T05:00:00.000Z,399.8240379597,403.5559453902,395.8127368786,397.5988464355,28234000,0.91,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-20T05:00:00.000Z,395.2539159508,399.2552593188,394.3059873534,396.3715209961,34015200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-23T05:00:00.000Z,394.1463095099,394.505516846,382.272034377,383.6390686035,43238300,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-24T05:00:00.000Z,383.3098196997,388.518509117,380.885048219,388.1593017578,33884700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-25T05:00:00.000Z,389.6859785626,400.6023372807,389.3167830853,399.7342224121,43625500,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-26T05:00:00.000Z,403.8353349281,406.6093255926,397.8782360341,400.8518066406,34405900,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-27T05:00:00.000Z,390.0352392626,395.9624042352,389.0374004517,391.891204834,51367200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
